Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
0.5	4	258	netDeviceFace://	InData	6.4	6.61406	4	4.13379
0.5	4	258	netDeviceFace://	OutData	0	0	0	0
0.5	4	258	netDeviceFace://	InSatisfiedInterests	0	0	0	0
0.5	4	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
0.5	4	258	netDeviceFace://	OutSatisfiedInterests	6.4	0	4	0
0.5	4	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
0.5	4	257	netDeviceFace://	InInterests	137.6	3.59531	86	2.24707
0.5	4	257	netDeviceFace://	OutInterests	0	0	0	0
0.5	4	257	netDeviceFace://	InData	0	0	0	0
0.5	4	257	netDeviceFace://	OutData	0	0	0	0
0.5	4	257	netDeviceFace://	InSatisfiedInterests	0	0	0	0
0.5	4	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
0.5	4	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
0.5	4	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
0.5	4	-1	all	SatisfiedInterests	6.4	0	4	0
0.5	4	-1	all	TimedOutInterests	0	0	0	0
0.5	5	256	netDeviceFace://	InInterests	1054.4	27.6172	659	17.2607
0.5	5	256	netDeviceFace://	OutInterests	0	0	0	0
0.5	5	256	netDeviceFace://	InData	0	0	0	0
0.5	5	256	netDeviceFace://	OutData	6.4	6.61406	4	4.13379
0.5	5	256	netDeviceFace://	InSatisfiedInterests	6.4	0	4	0
0.5	5	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
0.5	5	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
0.5	5	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
0.5	5	257	netDeviceFace://	InInterests	2244.8	58.9953	1403	36.8721
0.5	5	257	netDeviceFace://	OutInterests	441.6	11.5594	276	7.22461
0.5	5	257	netDeviceFace://	InData	0	0	0	0
0.5	5	257	netDeviceFace://	OutData	76.8	79.4031	48	49.627
0.5	5	257	netDeviceFace://	InSatisfiedInterests	76.8	0	48	0
0.5	5	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
0.5	5	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
0.5	5	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
0.5	5	258	netDeviceFace://	InInterests	0	0	0	0
0.5	5	258	netDeviceFace://	OutInterests	2857.6	75.0531	1786	46.9082
0.5	5	258	netDeviceFace://	InData	83.2	86.0172	52	53.7607
0.5	5	258	netDeviceFace://	OutData	0	0	0	0
0.5	5	258	netDeviceFace://	InSatisfiedInterests	0	0	0	0
0.5	5	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
0.5	5	258	netDeviceFace://	OutSatisfiedInterests	83.2	0	52	0
0.5	5	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
0.5	5	-1	all	SatisfiedInterests	83.2	0	52	0
0.5	5	-1	all	TimedOutInterests	0	0	0	0
0.5	8	257	netDeviceFace://	InInterests	2803.2	73.6188	1752	46.0117
0.5	8	257	netDeviceFace://	OutInterests	0	0	0	0
0.5	8	257	netDeviceFace://	InData	0	0	0	0
0.5	8	257	netDeviceFace://	OutData	2803.2	2898.72	1752	1811.7
0.5	8	257	netDeviceFace://	InSatisfiedInterests	2803.2	0	1752	0
0.5	8	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
0.5	8	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
0.5	8	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
0.5	8	258	appFace://	InInterests	0	0	0	0
0.5	8	258	appFace://	OutInterests	2803.2	73.6188	1752	46.0117
0.5	8	258	appFace://	InData	2803.2	2898.72	1752	1811.7
0.5	8	258	appFace://	OutData	0	0	0	0
0.5	8	258	appFace://	InSatisfiedInterests	0	0	0	0
0.5	8	258	appFace://	InTimedOutInterests	0	0	0	0
0.5	8	258	appFace://	OutSatisfiedInterests	2803.2	0	1752	0
0.5	8	258	appFace://	OutTimedOutInterests	0	0	0	0
0.5	8	-1	all	SatisfiedInterests	2803.2	0	1752	0
0.5	8	-1	all	TimedOutInterests	0	0	0	0
1	0	257	netDeviceFace://	InInterests	0	0	0	0
1	0	257	netDeviceFace://	OutInterests	2594.88	0	1261	0
1	0	257	netDeviceFace://	InData	78.4	81.0578	49	50.6611
1	0	257	netDeviceFace://	OutData	0	0	0	0
1	0	257	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1	0	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	0	257	netDeviceFace://	OutSatisfiedInterests	108.8	0	68	0
1	0	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	0	256	netDeviceFace://	InInterests	0	0	0	0
1	0	256	netDeviceFace://	OutInterests	6555.84	0	3458	0
1	0	256	netDeviceFace://	InData	72.32	74.7625	37	38.249
1	0	256	netDeviceFace://	OutData	0	0	0	0
1	0	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1	0	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	0	256	netDeviceFace://	OutSatisfiedInterests	129.92	0	73	0
1	0	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	0	258	appFace://	InInterests	9600.32	240.75	5000	124.193
1	0	258	appFace://	OutInterests	0	0	0	0
1	0	258	appFace://	InData	0	0	0	0
1	0	258	appFace://	OutData	129.92	134.327	73	75.4766
1	0	258	appFace://	InSatisfiedInterests	129.92	0	73	0
1	0	258	appFace://	InTimedOutInterests	0	0	0	0
1	0	258	appFace://	OutSatisfiedInterests	0	0	0	0
1	0	258	appFace://	OutTimedOutInterests	0	0	0	0
1	0	-1	all	SatisfiedInterests	150.72	0	86	0
1	0	-1	all	TimedOutInterests	0	0	0	0
1	1	256	netDeviceFace://	InInterests	2800.96	73.6319	1470	38.6455
1	1	256	netDeviceFace://	OutInterests	0	0	0	0
1	1	256	netDeviceFace://	InData	0	0	0	0
1	1	256	netDeviceFace://	OutData	75.52	78.0719	39	40.3174
1	1	256	netDeviceFace://	InSatisfiedInterests	75.52	0	39	0
1	1	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	1	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	1	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	1	258	netDeviceFace://	InInterests	0	0	0	0
1	1	258	netDeviceFace://	OutInterests	720.32	18.9237	429	11.2725
1	1	258	netDeviceFace://	InData	22.4	23.1469	14	14.4668
1	1	258	netDeviceFace://	OutData	0	0	0	0
1	1	258	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1	1	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	1	258	netDeviceFace://	OutSatisfiedInterests	22.4	0	14	0
1	1	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	1	257	netDeviceFace://	InInterests	555.52	14.605	326	8.57324
1	1	257	netDeviceFace://	OutInterests	2557.76	67.3069	1318	34.6924
1	1	257	netDeviceFace://	InData	53.12	54.925	25	25.8506
1	1	257	netDeviceFace://	OutData	0	0	0	0
1	1	257	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1	1	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	1	257	netDeviceFace://	OutSatisfiedInterests	75.52	0	39	0
1	1	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	1	-1	all	SatisfiedInterests	75.52	0	39	0
1	1	-1	all	TimedOutInterests	0	0	0	0
1	2	256	netDeviceFace://	InInterests	2519.36	66.2944	1294	34.0596
1	2	256	netDeviceFace://	OutInterests	608.32	15.9944	347	9.12695
1	2	256	netDeviceFace://	InData	0	0	0	0
1	2	256	netDeviceFace://	OutData	54.72	56.5797	26	26.8848
1	2	256	netDeviceFace://	InSatisfiedInterests	54.72	0	26	0
1	2	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	2	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	2	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	2	257	netDeviceFace://	InInterests	608.32	15.9944	347	9.12695
1	2	257	netDeviceFace://	OutInterests	2519.36	66.2944	1294	34.0596
1	2	257	netDeviceFace://	InData	54.72	56.5797	26	26.8848
1	2	257	netDeviceFace://	OutData	0	0	0	0
1	2	257	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1	2	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	2	257	netDeviceFace://	OutSatisfiedInterests	54.72	0	26	0
1	2	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	2	-1	all	SatisfiedInterests	54.72	0	26	0
1	2	-1	all	TimedOutInterests	0	0	0	0
1	3	256	netDeviceFace://	InInterests	1210.56	31.8822	607	16.0049
1	3	256	netDeviceFace://	OutInterests	0	0	0	0
1	3	256	netDeviceFace://	InData	0	0	0	0
1	3	256	netDeviceFace://	OutData	75.84	78.4128	47	48.5947
1	3	256	netDeviceFace://	InSatisfiedInterests	75.84	0	47	0
1	3	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	3	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	3	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	3	257	netDeviceFace://	InInterests	0	0	0	0
1	3	257	netDeviceFace://	OutInterests	1210.56	31.8822	607	16.0049
1	3	257	netDeviceFace://	InData	75.84	78.4128	47	48.5947
1	3	257	netDeviceFace://	OutData	0	0	0	0
1	3	257	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1	3	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	3	257	netDeviceFace://	OutSatisfiedInterests	75.84	0	47	0
1	3	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	3	-1	all	SatisfiedInterests	75.84	0	47	0
1	3	-1	all	TimedOutInterests	0	0	0	0
1	4	256	netDeviceFace://	InInterests	1268.16	33.4009	652	17.1914
1	4	256	netDeviceFace://	OutInterests	0	0	0	0
1	4	256	netDeviceFace://	InData	0	0	0	0
1	4	256	netDeviceFace://	OutData	78.08	80.7259	48	49.627
1	4	256	netDeviceFace://	InSatisfiedInterests	78.08	0	48	0
1	4	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	4	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	4	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	4	258	netDeviceFace://	InInterests	118.4	3.09063	74	1.93164
1	4	258	netDeviceFace://	OutInterests	1392.96	36.6556	730	19.2256
1	4	258	netDeviceFace://	InData	52.48	54.2728	32	33.0938
1	4	258	netDeviceFace://	OutData	3.2	3.30625	2	2.06641
1	4	258	netDeviceFace://	InSatisfiedInterests	3.2	0	2	0
1	4	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	4	258	netDeviceFace://	OutSatisfiedInterests	78.08	0	48	0
1	4	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	4	257	netDeviceFace://	InInterests	704.32	18.5097	423	11.1191
1	4	257	netDeviceFace://	OutInterests	0	0	0	0
1	4	257	netDeviceFace://	InData	0	0	0	0
1	4	257	netDeviceFace://	OutData	22.4	23.1469	14	14.4668
1	4	257	netDeviceFace://	InSatisfiedInterests	22.4	0	14	0
1	4	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	4	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	4	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	4	259	netDeviceFace://	InInterests	0	0	0	0
1	4	259	netDeviceFace://	OutInterests	171.2	4.46406	107	2.79004
1	4	259	netDeviceFace://	InData	25.6	26.4531	16	16.5332
1	4	259	netDeviceFace://	OutData	0	0	0	0
1	4	259	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1	4	259	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	4	259	netDeviceFace://	OutSatisfiedInterests	25.6	0	16	0
1	4	259	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	4	-1	all	SatisfiedInterests	78.08	0	48	0
1	4	-1	all	TimedOutInterests	0	0	0	0
1	5	256	netDeviceFace://	InInterests	1439.68	37.8875	768	20.2275
1	5	256	netDeviceFace://	OutInterests	148.8	3.87969	93	2.4248
1	5	256	netDeviceFace://	InData	3.2	3.30625	2	2.06641
1	5	256	netDeviceFace://	OutData	55.68	57.5822	34	35.1621
1	5	256	netDeviceFace://	InSatisfiedInterests	57.28	0	35	0
1	5	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	5	256	netDeviceFace://	OutSatisfiedInterests	3.2	0	2	0
1	5	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	5	257	netDeviceFace://	InInterests	2468.16	64.9444	1262	33.2158
1	5	257	netDeviceFace://	OutInterests	656.32	17.2525	355	9.33789
1	5	257	netDeviceFace://	InData	0	0	0	0
1	5	257	netDeviceFace://	OutData	60.16	62.2056	28	28.9531
1	5	257	netDeviceFace://	InSatisfiedInterests	60.16	0	28	0
1	5	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	5	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	5	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	5	258	netDeviceFace://	InInterests	0	0	0	0
1	5	258	netDeviceFace://	OutInterests	3101.12	81.6575	1581	41.6543
1	5	258	netDeviceFace://	InData	111.04	114.827	59	61.0146
1	5	258	netDeviceFace://	OutData	0	0	0	0
1	5	258	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1	5	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	5	258	netDeviceFace://	OutSatisfiedInterests	114.24	0	61	0
1	5	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	5	-1	all	SatisfiedInterests	115.84	0	62	0
1	5	-1	all	TimedOutInterests	0	0	0	0
1	7	258	netDeviceFace://	InInterests	0	0	0	0
1	7	258	netDeviceFace://	OutInterests	134.4	3.49375	84	2.18359
1	7	258	netDeviceFace://	InData	25.6	26.4531	16	16.5332
1	7	258	netDeviceFace://	OutData	0	0	0	0
1	7	258	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1	7	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	7	258	netDeviceFace://	OutSatisfiedInterests	25.6	0	16	0
1	7	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	7	257	netDeviceFace://	InInterests	134.4	3.49375	84	2.18359
1	7	257	netDeviceFace://	OutInterests	0	0	0	0
1	7	257	netDeviceFace://	InData	0	0	0	0
1	7	257	netDeviceFace://	OutData	25.6	26.4531	16	16.5332
1	7	257	netDeviceFace://	InSatisfiedInterests	25.6	0	16	0
1	7	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	7	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	7	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	7	-1	all	SatisfiedInterests	25.6	0	16	0
1	7	-1	all	TimedOutInterests	0	0	0	0
1	8	256	netDeviceFace://	InInterests	110.4	2.86094	69	1.78809
1	8	256	netDeviceFace://	OutInterests	0	0	0	0
1	8	256	netDeviceFace://	InData	0	0	0	0
1	8	256	netDeviceFace://	OutData	110.4	114.123	69	71.3271
1	8	256	netDeviceFace://	InSatisfiedInterests	110.4	0	69	0
1	8	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	8	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	8	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	8	257	netDeviceFace://	InInterests	3114.24	82.0034	1596	42.0498
1	8	257	netDeviceFace://	OutInterests	0	0	0	0
1	8	257	netDeviceFace://	InData	0	0	0	0
1	8	257	netDeviceFace://	OutData	3114.24	3220.57	1596	1650.52
1	8	257	netDeviceFace://	InSatisfiedInterests	3114.24	0	1596	0
1	8	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1	8	257	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1	8	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1	8	258	appFace://	InInterests	0	0	0	0
1	8	258	appFace://	OutInterests	3224.64	84.8644	1665	43.8379
1	8	258	appFace://	InData	3224.64	3334.7	1665	1721.85
1	8	258	appFace://	OutData	0	0	0	0
1	8	258	appFace://	InSatisfiedInterests	0	0	0	0
1	8	258	appFace://	InTimedOutInterests	0	0	0	0
1	8	258	appFace://	OutSatisfiedInterests	3224.64	0	1665	0
1	8	258	appFace://	OutTimedOutInterests	0	0	0	0
1	8	-1	all	SatisfiedInterests	3224.64	0	1665	0
1	8	-1	all	TimedOutInterests	0	0	0	0
1.5	0	257	netDeviceFace://	InInterests	0	0	0	0
1.5	0	257	netDeviceFace://	OutInterests	4794.18	0	2672	0
1.5	0	257	netDeviceFace://	InData	98.88	102.244	52	53.7705
1.5	0	257	netDeviceFace://	OutData	0	0	0	0
1.5	0	257	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1.5	0	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1.5	0	257	netDeviceFace://	OutSatisfiedInterests	135.36	0	71	0
1.5	0	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1.5	0	256	netDeviceFace://	InInterests	0	0	0	0
1.5	0	256	netDeviceFace://	OutInterests	5035.97	0	2328	0
1.5	0	256	netDeviceFace://	InData	107.264	110.923	58	59.9814
1.5	0	256	netDeviceFace://	OutData	0	0	0	0
1.5	0	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1.5	0	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
1.5	0	256	netDeviceFace://	OutSatisfiedInterests	190.784	0	103	0
1.5	0	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1.5	0	258	appFace://	InInterests	9920.06	258.825	5000	131.672
1.5	0	258	appFace://	OutInterests	0	0	0	0
1.5	0	258	appFace://	InData	0	0	0	0
1.5	0	258	appFace://	OutData	152.384	157.575	79	81.6934
1.5	0	258	appFace://	InSatisfiedInterests	152.384	0	79	0
1.5	0	258	appFace://	InTimedOutInterests	0	0	0	0
1.5	0	258	appFace://	OutSatisfiedInterests	0	0	0	0
1.5	0	258	appFace://	OutTimedOutInterests	0	0	0	0
1.5	0	-1	all	SatisfiedInterests	194.944	0	103	0
1.5	0	-1	all	TimedOutInterests	0	0	0	0
1.5	1	256	netDeviceFace://	InInterests	2198.59	57.9264	1024	27
1.5	1	256	netDeviceFace://	OutInterests	0	0	0	0
1.5	1	256	netDeviceFace://	InData	0	0	0	0
1.5	1	256	netDeviceFace://	OutData	111.104	114.894	60	62.0498
1.5	1	256	netDeviceFace://	InSatisfiedInterests	111.104	0	60	0
1.5	1	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
1.5	1	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
1.5	1	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1.5	1	258	netDeviceFace://	InInterests	0	0	0	0
1.5	1	258	netDeviceFace://	OutInterests	857.664	22.5988	446	11.7588
1.5	1	258	netDeviceFace://	InData	41.28	42.6856	23	23.7852
1.5	1	258	netDeviceFace://	OutData	0	0	0	0
1.5	1	258	netDeviceFace://	InSatisfiedInterests	0	0	0	0
1.5	1	258	netDeviceFace://	InTimedOutInterests	0	0	0	0
1.5	1	258	netDeviceFace://	OutSatisfiedInterests	41.28	0	23	0
1.5	1	258	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1.5	1	257	netDeviceFace://	InInterests	587.904	15.4913	298	7.85645
1.5	1	257	netDeviceFace://	OutInterests	1746.75	46.0301	772	20.3555
1.5	1	257	netDeviceFace://	InData	69.824	72.2084	37	38.2646
1.5	1	257	netDeviceFace://	OutData	16	16.5469	10	10.3418
1.5	1	257	netDeviceFace://	InSatisfiedInterests	16	0	10	0
1.5	1	257	netDeviceFace://	InTimedOutInterests	0	0	0	0
1.5	1	257	netDeviceFace://	OutSatisfiedInterests	111.104	0	60	0
1.5	1	257	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1.5	1	-1	all	SatisfiedInterests	111.104	0	60	0
1.5	1	-1	all	TimedOutInterests	0	0	0	0
1.5	2	256	netDeviceFace://	InInterests	1609.47	42.4104	691	18.2197
1.5	2	256	netDeviceFace://	OutInterests	684.864	18.0473	352	9.28027
1.5	2	256	netDeviceFace://	InData	16	16.5469	10	10.3418
1.5	2	256	netDeviceFace://	OutData	68.544	70.8847	36	37.2305
1.5	2	256	netDeviceFace://	InSatisfiedInterests	84.544	0	46	0
1.5	2	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
1.5	2	256	netDeviceFace://	OutSatisfiedInterests	16	0	10	0
1.5	2	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
1.5	2	257	netDeviceFace://	InInterests	684.864	18.0473	352	9.28027
1.5	2	257	netDeviceFace://	OutInterests	1609.47	42.4104	691	18.2197
1.5	2	257	netDeviceFace://	InData	74.944	77.5034	40	41.3672
1.5	2	257	netDeviceFace://	OutData	16	16.5469	10	10.3418
